iter	Passed	Remaining
19153	1450102	2335275
19154	1450177	2335198
19155	1450255	2335125
19156	1450332	2335052
19157	1450411	2334982
19158	1450491	2334913
19159	1450572	2334846
19160	1450707	2334866
19161	1450782	2334789
19162	1450858	2334713
19163	1450921	2334618
19164	1451015	2334572
19165	1451117	2334537
19166	1451203	2334478
19167	1451277	2334401
19168	1451354	2334326
19169	1451427	2334247
19170	1451506	2334176
19171	1451587	2334109
19172	1451670	2334044
19173	1451737	2333954
19174	1451811	2333876
19175	1451906	2333832
19176	1451996	2333779
19177	1452084	2333723
19178	1452164	2333654
19179	1452253	2333600
19180	1452325	2333518
19181	1452416	2333467
19182	1452515	2333429
19183	1452606	2333377
19184	1452718	2333360
19185	1452816	2333320
19186	1452905	2333265
19187	1453002	2333224
19188	1453106	2333193
19189	1453199	2333146
19190	1453274	2333069
19191	1453342	2332981
19192	1453418	2332906
19193	1453514	2332863
19194	1453601	2332804
19195	1453701	2332768
19196	1453789	2332712
19197	1453879	2332659
19198	1453962	2332594
19199	1454051	2332540
19200	1454131	2332471
19201	1454218	2332414
19202	1454303	2332353
19203	1454382	2332283
19204	1454453	2332199
19205	1454531	2332128
19206	1454603	2332045
19207	1454684	2331978
19208	1454779	2331934
19209	1454862	2331869
19210	1454963	2331834
19211	1455056	2331785
19212	1455145	2331731
19213	1455219	2331653
19214	1455294	2331576
19215	1455384	2331523
19216	1455477	2331475
19217	1455568	2331424
19218	1455655	2331366
19219	1455742	2331309
19220	1455832	2331255
19221	1455920	2331199
19222	1456003	2331135
19223	1456089	2331076
19224	1456176	2331019
19225	1456265	2330964
19226	1456356	2330912
19227	1456441	2330851
19228	1456530	2330796
19229	1456611	2330729
19230	1456687	2330654
19231	1456771	2330592
19232	1456856	2330531
19233	1456951	2330486
19234	1457034	2330422
19235	1457106	2330339
19236	1457178	2330258
19237	1457259	2330190
19238	1457331	2330109
19239	1457406	2330033
19240	1457478	2329951
19241	1457555	2329877
19242	1457624	2329789
19243	1457700	2329714
19244	1457767	2329624
19245	1457843	2329549
19246	1457918	2329472
19247	1457989	2329390
19248	1458072	2329326
19249	1458167	2329280
19250	1458259	2329230
19251	1458338	2329159
19252	1458430	2329110
19253	1458504	2329031
19254	1458582	2328959
19255	1458646	2328865
19256	1458720	2328786
19257	1458791	2328702
19258	1458857	2328611
19259	1458993	2328631
19260	1459094	2328596
19261	1459183	2328541
19262	1459280	2328500
19263	1459369	2328446
19264	1459459	2328393
19265	1459544	2328331
19266	1459620	2328256
19267	1459699	2328185
19268	1459773	2328108
19269	1459855	2328041
19270	1459961	2328013
19271	1460040	2327942
19272	1460140	2327906
19273	1460238	2327865
19274	1460332	2327819
19275	1460425	2327771
19276	1460517	2327720
19277	1460607	2327668
19278	1460703	2327624
19279	1460779	2327548
19280	1460863	2327487
19281	1460960	2327444
19282	1461077	2327435
19283	1461156	2327364
19284	1461201	2327239
19285	1461266	2327146
19286	1461337	2327062
19287	1461416	2326992
19288	1461491	2326914
19289	1461562	2326832
19290	1461641	2326760
19291	1461715	2326682
19292	1461786	2326599
19293	1461861	2326521
19294	1461935	2326443
19295	1462014	2326373
19296	1462089	2326295
19297	1462169	2326227
19298	1462246	2326152
19299	1462322	2326077
19300	1462398	2326002
19301	1462467	2325915
19302	1462553	2325855
19303	1462620	2325767
19304	1462690	2325681
19305	1462786	2325638
19306	1462880	2325591
19307	1462964	2325529
19308	1463054	2325474
19309	1463153	2325435
19310	1463246	2325387
19311	1463332	2325329
19312	1463422	2325275
19313	1463508	2325215
19314	1463603	2325170
19315	1463689	2325111
19316	1463770	2325044
19317	1463859	2324988
19318	1463950	2324937
19319	1464022	2324855
19320	1464099	2324782
19321	1464182	2324717
19322	1464251	2324631
19323	1464320	2324544
19324	1464406	2324485
19325	1464484	2324412
19326	1464563	2324341
19327	1464642	2324271
19328	1464731	2324217
19329	1464808	2324142
19330	1464881	2324062
19331	1464952	2323979
19332	1465025	2323898
19333	1465104	2323828
19334	1465205	2323792
19335	1465286	2323725
19336	1465368	2323659
19337	1465434	2323567
19338	1465504	2323482
19339	1465590	2323422
19340	1465669	2323353
19341	1465761	2323302
19342	1465848	2323245
19343	1465935	2323186
19344	1466006	2323102
19345	1466081	2323025
19346	1466164	2322962
19347	1466247	2322897
19348	1466314	2322807
19349	1466397	2322743
19350	1466479	2322677
19351	1466579	2322640
19352	1466655	2322563
19353	1466730	2322488
19354	1466808	2322414
19355	1466878	2322330
19356	1466952	2322250
19357	1467037	2322189
19358	1467111	2322111
19359	1467225	2322096
19360	1467335	2322074
19361	1467412	2322000
19362	1467485	2321921
19363	1467541	2321814
19364	1467600	2321711
19365	1467664	2321617
19366	1467739	2321540
19367	1467819	2321470
19368	1467905	2321411
19369	1467985	2321342
19370	1468061	2321266
19371	1468137	2321191
19372	1468211	2321112
19373	1468275	2321017
19374	1468327	2320905
19375	1468391	2320811
19376	1468465	2320731
19377	1468541	2320655
19378	1468617	2320581
19379	1468698	2320513
19380	1468780	2320447
19381	1468854	2320369
19382	1468935	2320300
19383	1469007	2320219
19384	1469073	2320128
19385	1469143	2320042
19386	1469223	2319974
19387	1469326	2319940
19388	1469401	2319864
19389	1469490	2319809
19390	1469563	2319729
19391	1469641	2319656
19392	1469709	2319569
19393	1469782	2319489
19394	1469860	2319416
19395	1469938	2319344
19396	1470021	2319279
19397	1470098	2319205
19398	1470171	2319125
19399	1470249	2319053
19400	1470321	2318971
19401	1470409	2318914
19402	1470494	2318854
19403	1470582	2318797
19404	1470672	2318743
19405	1470754	2318677
19406	1470835	2318610
19407	1470917	2318543
19408	1470994	2318470
19409	1471061	2318381
19410	1471136	2318303
19411	1471217	2318236
19412	1471292	2318158
19413	1471389	2318117
19414	1471482	2318068
19415	1471553	2317985
19416	1471627	2317906
19417	1471691	2317812
19418	1471764	2317731
19419	1471833	2317645
19420	1471906	2317564
19421	1471980	2317486
19422	1472059	2317416
19423	1472150	2317363
19424	1472229	2317293
19425	1472318	2317237
19426	1472393	2317161
19427	1472474	2317093
19428	1472557	2317028
19429	1472654	2316986
19430	1472745	2316934
19431	1472819	2316855
19432	1472895	2316781
19433	1472979	2316717
19434	1473076	2316675
19435	1473162	2316615
19436	1473251	2316560
19437	1473338	2316502
19438	1473438	2316464
19439	1473527	2316410
19440	1473634	2316382
19441	1473721	2316324
19442	1473816	2316279
19443	1473911	2316233
19444	1474000	2316178
19445	1474096	2316133
19446	1474184	2316077
19447	1474276	2316027
19448	1474360	2315964
19449	1474448	2315907
19450	1474533	2315845
19451	1474603	2315761
19452	1474677	2315682
19453	1474753	2315607
19454	1474825	2315524
19455	1474882	2315420
19456	1474940	2315316
19457	1475017	2315242
19458	1475083	2315150
19459	1475144	2315052
19460	1475222	2314980
19461	1475293	2314896
19462	1475375	2314830
19463	1475448	2314749
19464	1475541	2314700
19465	1475637	2314657
19466	1475696	2314555
19467	1475757	2314456
19468	1475834	2314382
19469	1475904	2314296
19470	1475977	2314217
19471	1476047	2314131
19472	1476112	2314039
19473	1476166	2313929
19474	1476243	2313855
19475	1476321	2313782
19476	1476405	2313720
19477	1476494	2313664
19478	1476597	2313631
19479	1476694	2313588
19480	1476785	2313537
19481	1476858	2313457
19482	1476939	2313388
19483	1477013	2313310
19484	1477086	2313231
19485	1477158	2313148
19486	1477235	2313074
19487	1477315	2313005
19488	1477395	2312936
19489	1477497	2312902
19490	1477597	2312862
19491	1477683	2312803
19492	1477758	2312726
19493	1477825	2312637
19494	1477912	2312578
19495	1478007	2312532
19496	1478084	2312458
19497	1478159	2312381
19498	1478217	2312277
19499	1478295	2312205
19500	1478359	2312112
19501	1478409	2311994
19502	1478460	2311880
19503	1478514	2311770
19504	1478571	2311664
19505	1478621	2311550
19506	1478673	2311435
19507	1478722	2311318
19508	1478774	2311206
19509	1478830	2311098
19510	1478879	2310981
19511	1478977	2310940
19512	1479061	2310876
19513	1479140	2310805
19514	1479239	2310766
19515	1479325	2310707
19516	1479407	2310641
19517	1479485	2310568
19518	1479561	2310492
19519	1479654	2310443
19520	1479758	2310411
19521	1479835	2310338
19522	1479909	2310259
19523	1479990	2310191
19524	1480064	2310113
19525	1480127	2310017
19526	1480185	2309914
19527	1480258	2309833
19528	1480330	2309752
19529	1480419	2309696
19530	1480501	2309630
19531	1480578	2309557
19532	1480670	2309505
19533	1480756	2309446
19534	1480833	2309371
19535	1480915	2309305
19536	1481002	2309247
19537	1481074	2309165
19538	1481156	2309099
19539	1481226	2309014
19540	1481316	2308961
19541	1481406	2308908
19542	1481488	2308841
19543	1481571	2308777
19544	1481646	2308700
19545	1481760	2308684
19546	1481854	2308636
19547	1481930	2308561
19548	1482005	2308483
19549	1482077	2308401
19550	1482142	2308310
19551	1482213	2308225
19552	1482287	2308148
19553	1482357	2308063
19554	1482456	2308022
19555	1482554	2307981
19556	1482649	2307935
19557	1482725	2307859
19558	1482811	2307800
19559	1482900	2307744
19560	1482967	2307655
19561	1483061	2307608
19562	1483161	2307570
19563	1483239	2307497
19564	1483329	2307443
19565	1483399	2307358
19566	1483465	2307268
19567	1483515	2307152
19568	1483578	2307056
19569	1483654	2306980
19570	1483747	2306931
19571	1483827	2306861
19572	1483921	2306813
19573	1483995	2306735
19574	1484058	2306640
19575	1484128	2306555
19576	1484204	2306480
19577	1484275	2306395
19578	1484352	2306322
19579	1484438	2306263
19580	1484525	2306204
19581	1484599	2306124
19582	1484677	2306052
19583	1484759	2305986
19584	1484842	2305922
19585	1484933	2305869
19586	1485025	2305819
19587	1485109	2305755
19588	1485202	2305706
19589	1485293	2305654
19590	1485384	2305602
19591	1485472	2305545
19592	1485571	2305506
19593	1485661	2305451
19594	1485762	2305414
19595	1485847	2305354
19596	1485956	2305329
19597	1486046	2305275
19598	1486138	2305224
19599	1486218	2305155
19600	1486291	2305075
19601	1486365	2304996
19602	1486450	2304934
19603	1486525	2304857
19604	1486602	2304783
19605	1486686	2304720
19606	1486773	2304661
19607	1486855	2304595
19608	1486941	2304534
19609	1487022	2304468
19610	1487109	2304408
19611	1487199	2304355
19612	1487281	2304288
19613	1487383	2304253
19614	1487468	2304192
19615	1487549	2304124
19616	1487646	2304081
19617	1487730	2304017
19618	1487808	2303945
19619	1487904	2303901
19620	1487984	2303831
19621	1488061	2303756
19622	1488135	2303678
19623	1488222	2303620
19624	1488326	2303587
19625	1488436	2303565
19626	1488526	2303511
19627	1488631	2303481
19628	1488716	2303419
19629	1488791	2303341
19630	1488872	2303273
19631	1488954	2303206
19632	1489095	2303232
19633	1489197	2303196
19634	1489294	2303153
19635	1489395	2303117
19636	1489483	2303059
19637	1489566	2302995
19638	1489663	2302951
19639	1489750	2302893
19640	1489830	2302823
19641	1489903	2302743
19642	1490006	2302709
19643	1490108	2302674
19644	1490189	2302606
19645	1490272	2302541
19646	1490363	2302488
19647	1490448	2302427
19648	1490533	2302366
19649	1490626	2302316
19650	1490721	2302269
19651	1490802	2302202
19652	1490886	2302138
19653	1490965	2302067
19654	1491035	2301982
19655	1491101	2301891
19656	1491169	2301803
19657	1491249	2301735
19658	1491323	2301655
19659	1491410	2301597
19660	1491482	2301514
19661	1491553	2301430
19662	1491628	2301354
19663	1491697	2301267
19664	1491771	2301189
19665	1491834	2301093
19666	1491897	2300998
19667	1491951	2300887
19668	1492013	2300790
19669	1492093	2300721
19670	1492158	2300629
19671	1492234	2300553
19672	1492306	2300471
19673	1492403	2300428
19674	1492491	2300370
19675	1492573	2300304
19676	1492659	2300244
19677	1492742	2300179
19678	1492836	2300131
19679	1492915	2300061
19680	1493001	2300000
19681	1493065	2299906
19682	1493137	2299825
19683	1493211	2299746
19684	1493288	2299672
19685	1493369	2299603
19686	1493460	2299551
19687	1493557	2299508
19688	1493646	2299451
19689	1493739	2299402
19690	1493831	2299352
19691	1493910	2299281
19692	1493978	2299193
19693	1494063	2299130
19694	1494155	2299079
19695	1494245	2299026
19696	1494321	2298950
19697	1494402	2298881
19698	1494473	2298798
19699	1494548	2298722
19700	1494627	2298650
19701	1494698	2298567
19702	1494768	2298482
19703	1494835	2298393
19704	1494903	2298304
19705	1494974	2298221
19706	1495057	2298157
19707	1495145	2298099
19708	1495205	2297999
19709	1495286	2297931
19710	1495370	2297868
19711	1495440	2297783
19712	1495518	2297710
19713	1495598	2297641
19714	1495676	2297568
19715	1495765	2297513
19716	1495885	2297504
19717	1495969	2297441
19718	1496053	2297377
19719	1496129	2297302
19720	1496207	2297229
19721	1496282	2297152
19722	1496381	2297111
19723	1496456	2297035
19724	1496539	2296970
19725	1496634	2296923
19726	1496720	2296862
19727	1496796	2296788
19728	1496875	2296716
19729	1496955	2296646
19730	1497030	2296570
19731	1497120	2296516
19732	1497210	2296460
19733	1497285	2296384
19734	1497354	2296297
19735	1497433	2296227
19736	1497503	2296141
19737	1497564	2296042
19738	1497643	2295972
19739	1497731	2295914
19740	1497808	2295840
19741	1497885	2295766
19742	1497966	2295698
19743	1498055	2295643
19744	1498149	2295594
19745	1498244	2295547
19746	1498323	2295477
19747	1498409	2295416
19748	1498493	2295353
19749	1498578	2295291
19750	1498650	2295208
19751	1498732	2295142
19752	1498812	2295072
19753	1498897	2295010
19754	1498978	2294943
19755	1499060	2294876
19756	1499145	2294814
19757	1499222	2294740
19758	1499292	2294655
19759	1499376	2294593
19760	1499470	2294543
19761	1499561	2294491
19762	1499643	2294425
19763	1499746	2294389
19764	1499831	2294328
19765	1499935	2294295
19766	1500018	2294230
19767	1500104	2294170
19768	1500159	2294062
19769	1500224	2293969
19770	1500304	2293899
19771	1500393	2293844
19772	1500468	2293766
19773	1500539	2293684
19774	1500621	2293617
19775	1500699	2293545
19776	1500779	2293474
19777	1500856	2293400
19778	1500930	2293322
19779	1501023	2293273
19780	1501108	2293209
19781	1501197	2293154
19782	1501286	2293099
19783	1501377	2293046
19784	1501466	2292990
19785	1501552	2292930
19786	1501642	2292874
19787	1501733	2292821
19788	1501818	2292760
19789	1501904	2292699
19790	1501989	2292638
19791	1502078	2292582
19792	1502169	2292528
19793	1502253	2292465
19794	1502325	2292383
19795	1502403	2292311
19796	1502502	2292270
19797	1502570	2292183
19798	1502633	2292086
19799	1502706	2292006
19800	1502792	2291946
19801	1502878	2291886
19802	1502972	2291837
19803	1503061	2291781
19804	1503136	2291704
19805	1503212	2291628
19806	1503287	2291551
19807	1503372	2291489
19808	1503454	2291422
19809	1503535	2291355
19810	1503615	2291285
19811	1503700	2291223
19812	1503787	2291164
19813	1503873	2291104
19814	1503972	2291062
19815	1504065	2291012
19816	1504157	2290962
19817	1504249	2290910
19818	1504341	2290858
19819	1504436	2290812
19820	1504516	2290741
19821	1504591	2290665
19822	1504660	2290578
19823	1504708	2290460
19824	1504806	2290417
19825	1504895	2290361
19826	1504982	2290303
19827	1505058	2290226
19828	1505131	2290146
19829	1505203	2290064
19830	1505285	2289997
19831	1505366	2289929
19832	1505441	2289853
19833	1505522	2289784
19834	1505591	2289698
19835	1505662	2289615
19836	1505738	2289539
19837	1505811	2289458
19838	1505891	2289388
19839	1505969	2289316
19840	1506064	2289269
19841	1506151	2289211
19842	1506243	2289158
19843	1506328	2289096
19844	1506404	2289021
19845	1506480	2288944
19846	1506568	2288888
19847	1506643	2288810
19848	1506701	2288707
19849	1506771	2288622
19850	1506849	2288549
19851	1506913	2288455
19852	1506993	2288385
19853	1507080	2288327
19854	1507159	2288256
19855	1507230	2288172
19856	1507310	2288102
19857	1507388	2288029
19858	1507490	2287993
19859	1507571	2287925
19860	1507646	2287849
19861	1507718	2287766
19862	1507793	2287689
19863	1507872	2287618
19864	1507956	2287554
19865	1508038	2287487
19866	1508123	2287425
19867	1508211	2287368
19868	1508299	2287309
19869	1508391	2287258
19870	1508475	2287195
19871	1508557	2287129
19872	1508633	2287053
19873	1508723	2286997
19874	1508801	2286925
19875	1508889	2286867
19876	1508974	2286805
19877	1509053	2286734
19878	1509136	2286669
19879	1509219	2286603
19880	1509312	2286554
19881	1509391	2286482
19882	1509467	2286407
19883	1509557	2286352
19884	1509654	2286308
19885	1509737	2286243
19886	1509821	2286180
19887	1509916	2286131
19888	1509989	2286053
19889	1510070	2285983
19890	1510151	2285916
19891	1510232	2285846
19892	1510308	2285772
19893	1510393	2285709
19894	1510474	2285641
19895	1510557	2285575
19896	1510638	2285507
19897	1510712	2285429
19898	1510804	2285376
19899	1510891	2285318
19900	1510980	2285261
19901	1511065	2285200
19902	1511140	2285122
19903	1511211	2285039
19904	1511284	2284959
19905	1511354	2284873
19906	1511419	2284781
19907	1511506	2284721
19908	1511591	2284659
19909	1511683	2284608
19910	1511773	2284554
19911	1511865	2284501
19912	1511952	2284442
19913	1512026	2284364
19914	1512110	2284301
19915	1512159	2284183
19916	1512232	2284104
19917	1512315	2284038
19918	1512393	2283965
19919	1512470	2283891
19920	1512549	2283819
19921	1512621	2283737
19922	1512710	2283681
19923	1512797	2283621
19924	1512875	2283549
19925	1512950	2283472
19926	1513027	2283397
19927	1513107	2283328
19928	1513182	2283250
19929	1513266	2283186
19930	1513359	2283137
19931	1513435	2283061
19932	1513521	2283000
19933	1513609	2282942
19934	1513704	2282895
19935	1513800	2282850
19936	1513884	2282786
19937	1513976	2282735
19938	1514064	2282677
19939	1514142	2282604
19940	1514228	2282542
19941	1514325	2282499
19942	1514415	2282443
19943	1514498	2282378
19944	1514580	2282311
19945	1514681	2282273
19946	1514768	2282214
19947	1514848	2282145
19948	1514930	2282078
19949	1515011	2282010
19950	1515086	2281933
19951	1515175	2281876
19952	1515265	2281822
19953	1515341	2281745
19954	1515420	2281674
19955	1515512	2281622
19956	1515601	2281565
19957	1515689	2281508
19958	1515776	2281448
19959	1515853	2281373
19960	1515941	2281317
19961	1516016	2281239
19962	1516081	2281147
19963	1516149	2281059
19964	1516229	2280988
19965	1516296	2280899
19966	1516367	2280816
19967	1516438	2280733
19968	1516512	2280653
19969	1516598	2280594
19970	1516688	2280539
19971	1516760	2280457
19972	1516851	2280403
19973	1516929	2280330
19974	1517002	2280249
19975	1517083	2280182
19976	1517158	2280104
19977	1517241	2280039
19978	1517314	2279958
19979	1517398	2279894
19980	1517467	2279808
19981	1517538	2279725
19982	1517625	2279666
19983	1517709	2279602
19984	1517791	2279534
19985	1517875	2279471
19986	1517971	2279425
19987	1518041	2279340
19988	1518120	2279269
19989	1518199	2279197
19990	1518276	2279123
19991	1518343	2279034
19992	1518426	2278969
19993	1518515	2278913
19994	1518594	2278841
19995	1518679	2278778
19996	1518758	2278706
19997	1518840	2278639
19998	1518962	2278633
19999	1519050	2278575
20000	1519136	2278514
20001	1519221	2278452
20002	1519307	2278392
20003	1519384	2278317
20004	1519457	2278236
20005	1519538	2278169
20006	1519611	2278088
20007	1519699	2278029
20008	1519773	2277950
20009	1519847	2277873
20010	1519925	2277799
20011	1520010	2277737
20012	1520081	2277653
20013	1520152	2277571
20014	1520220	2277483
20015	1520300	2277412
20016	1520370	2277327
20017	1520462	2277276
20018	1520546	2277212
20019	1520642	2277165
20020	1520735	2277114
20021	1520819	2277051
20022	1520905	2276990
20023	1521004	2276948
20024	1521089	2276887
20025	1521169	2276816
20026	1521254	2276754
20027	1521332	2276682
20028	1521417	2276618
20029	1521486	2276533
20030	1521562	2276456
20031	1521630	2276369
20032	1521711	2276301
20033	1521787	2276225
20034	1521875	2276166
20035	1521954	2276095
20036	1522033	2276024
20037	1522102	2275937
20038	1522178	2275860
20039	1522257	2275790
20040	1522339	2275723
20041	1522414	2275645
20042	1522496	2275578
20043	1522593	2275534
20044	1522697	2275499
20045	1522780	2275434
20046	1522870	2275380
20047	1522952	2275313
20048	1523053	2275274
20049	1523149	2275228
20050	1523233	2275164
20051	1523324	2275110
20052	1523403	2275040
20053	1523485	2274972
20054	1523566	2274904
20055	1523640	2274825
20056	1523724	2274760
20057	1523807	2274696
20058	1523891	2274631
20059	1523962	2274548
20060	1524046	2274483
20061	1524147	2274445
20062	1524226	2274373
20063	1524310	2274309
20064	1524386	2274233
20065	1524466	2274163
20066	1524552	2274102
20067	1524645	2274053
20068	1524736	2273999
20069	1524823	2273939
20070	1524914	2273885
20071	1524981	2273797
20072	1525054	2273716
20073	1525157	2273680
20074	1525265	2273652
20075	1525337	2273569
20076	1525400	2273475
20077	1525474	2273396
20078	1525544	2273311
20079	1525626	2273244
20080	1525708	2273177
20081	1525792	2273113
20082	1525891	2273071
20083	1525969	2272998
20084	1526032	2272903
20085	1526105	2272823
20086	1526191	2272761
20087	1526263	2272680
20088	1526337	2272600
20089	1526420	2272536
20090	1526508	2272476
20091	1526601	2272426
20092	1526700	2272385
20093	1526781	2272316
20094	1526861	2272246
20095	1526950	2272189
20096	1527020	2272105
20097	1527107	2272045
20098	1527200	2271994
20099	1527302	2271957
20100	1527381	2271886
20101	1527447	2271795
20102	1527506	2271693
20103	1527589	2271627
20104	1527640	2271514
20105	1527724	2271451
20106	1527776	2271339
20107	1527837	2271240
20108	1527932	2271193
20109	1528020	2271135
20110	1528102	2271068
20111	1528193	2271014
20112	1528265	2270932
20113	1528349	2270868
20114	1528435	2270808
20115	1528519	2270744
20116	1528593	2270664
20117	1528676	2270598
20118	1528774	2270555
20119	1528888	2270535
20120	1529000	2270513
20121	1529085	2270450
20122	1529177	2270398
20123	1529261	2270335
20124	1529363	2270297
20125	1529450	2270238
20126	1529539	2270180
20127	1529622	2270115
20128	1529694	2270032
20129	1529753	2269932
20130	1529812	2269830
20131	1529892	2269760
20132	1529962	2269676
20133	1530039	2269601
20134	1530110	2269518
20135	1530177	2269428
20136	1530241	2269335
20137	1530307	2269244
20138	1530379	2269162
20139	1530457	2269089
20140	1530536	2269017
20141	1530615	2268947
20142	1530700	2268883
20143	1530776	2268808
20144	1530852	2268731
20145	1530935	2268665
20146	1531027	2268613
20147	1531105	2268541
20148	1531187	2268473
20149	1531265	2268401
20150	1531360	2268353
20151	1531440	2268282
20152	1531503	2268187
20153	1531573	2268102
20154	1531649	2268027
20155	1531717	2267938
20156	1531777	2267839
20157	1531852	2267761
20158	1531935	2267696
20159	1532014	2267625
20160	1532076	2267527
20161	1532148	2267445
20162	1532220	2267363
20163	1532306	2267302
20164	1532383	2267228
20165	1532478	2267180
20166	1532553	2267103
20167	1532641	2267044
20168	1532726	2266982
20169	1532811	2266919
20170	1532888	2266845
20171	1532966	2266772
20172	1533035	2266685
20173	1533115	2266614
20174	1533183	2266527
20175	1533248	2266436
20176	1533314	2266344
20177	1533403	2266288
20178	1533499	2266241
20179	1533574	2266164
20180	1533636	2266066
20181	1533710	2265988
20182	1533794	2265923
20183	1533874	2265853
20184	1533947	2265773
20185	1534019	2265692
20186	1534081	2265595
20187	1534153	2265513
20188	1534225	2265431
20189	1534295	2265346
20190	1534366	2265262
20191	1534446	2265192
20192	1534543	2265147
20193	1534628	2265085
20194	1534716	2265027
20195	1534810	2264977
20196	1534888	2264904
20197	1534963	2264827
20198	1535055	2264774
20199	1535146	2264721
20200	1535240	2264671
20201	1535316	2264595
20202	1535420	2264560
20203	1535507	2264501
20204	1535592	2264438
20205	1535691	2264396
20206	1535771	2264326
20207	1535853	2264259
20208	1535928	2264181
20209	1536001	2264101
20210	1536092	2264046
20211	1536164	2263965
20212	1536236	2263883
20213	1536328	2263831
20214	1536401	2263750
20215	1536486	2263688
20216	1536581	2263639
20217	1536677	2263593
20218	1536763	2263532
20219	1536838	2263454
20220	1536918	2263384
20221	1536990	2263302
20222	1537076	2263241
20223	1537153	2263166
20224	1537244	2263112
20225	1537315	2263029
20226	1537383	2262942
20227	1537459	2262865
20228	1537555	2262818
20229	1537648	2262768
20230	1537723	2262690
20231	1537784	2262592
20232	1537855	2262508
20233	1537940	2262446
20234	1538024	2262381
20235	1538112	2262323
20236	1538201	2262266
20237	1538277	2262190
20238	1538362	2262128
20239	1538432	2262043
20240	1538508	2261966
20241	1538587	2261894
20242	1538670	2261829
20243	1538738	2261742
20244	1538835	2261697
20245	1538925	2261641
20246	1539007	2261574
20247	1539095	2261516
20248	1539187	2261463
20249	1539269	2261396
20250	1539363	2261346
20251	1539447	2261281
20252	1539526	2261210
20253	1539622	2261163
20254	1539730	2261134
20255	1539801	2261050
20256	1539883	2260984
20257	1539953	2260898
20258	1540018	2260807
20259	1540082	2260713
20260	1540151	2260627
20261	1540225	2260548
20262	1540321	2260501
20263	1540402	2260433
20264	1540475	2260352
20265	1540561	2260291
20266	1540654	2260240
20267	1540745	2260186
20268	1540835	2260130
20269	1540927	2260077
20270	1541010	2260011
20271	1541088	2259938
20272	1541175	2259878
20273	1541268	2259828
20274	1541348	2259756
20275	1541446	2259713
20276	1541536	2259658
20277	1541641	2259624
20278	1541751	2259598
20279	1541840	2259541
20280	1541929	2259484
20281	1542027	2259440
20282	1542113	2259378
20283	1542195	2259312
20284	1542276	2259242
20285	1542362	2259181
20286	1542444	2259114
20287	1542530	2259053
20288	1542602	2258970
20289	1542684	2258903
20290	1542761	2258828
20291	1542837	2258753
20292	1542907	2258668
20293	1542977	2258583
20294	1543058	2258514
20295	1543137	2258442
20296	1543227	2258387
20297	1543320	2258335
20298	1543384	2258241
20299	1543450	2258151
20300	1543536	2258090
20301	1543634	2258046
20302	1543751	2258030
20303	1543843	2257977
20304	1543945	2257939
20305	1544031	2257878
20306	1544108	2257802
20307	1544185	2257729
20308	1544270	2257665
20309	1544349	2257593
20310	1544410	2257495
20311	1544483	2257415
20312	1544565	2257348
20313	1544637	2257267
20314	1544729	2257213
20315	1544806	2257138
20316	1544877	2257055
20317	1544928	2256942
20318	1544987	2256842
20319	1545070	2256775
20320	1545139	2256689
20321	1545210	2256607
20322	1545286	2256531
20323	1545356	2256445
20324	1545429	2256365
20325	1545500	2256281
20326	1545568	2256194
20327	1545653	2256131
20328	1545737	2256067
20329	1545816	2255994
20330	1545891	2255918
20331	1545976	2255854
20332	1546053	2255779
20333	1546130	2255705
20334	1546210	2255634
20335	1546287	2255560
20336	1546360	2255479
20337	1546431	2255395
20338	1546500	2255309
20339	1546579	2255238
20340	1546653	2255159
20341	1546736	2255093
20342	1546810	2255014
20343	1546888	2254941
20344	1546979	2254887
20345	1547075	2254839
20346	1547156	2254771
20347	1547236	2254701
20348	1547314	2254628
20349	1547400	2254565
20350	1547492	2254513
20351	1547584	2254460
20352	1547655	2254377
20353	1547730	2254299
20354	1547811	2254230
20355	1547901	2254175
20356	1547997	2254128
20357	1548087	2254072
20358	1548166	2254000
20359	1548260	2253951
20360	1548347	2253891
20361	1548439	2253837
20362	1548532	2253787
20363	1548629	2253741
20364	1548729	2253700
20365	1548824	2253652
20366	1548906	2253584
20367	1549001	2253535
20368	1549095	2253485
20369	1549182	2253424
20370	1549269	2253364
20371	1549347	2253292
20372	1549430	2253226
20373	1549510	2253155
20374	1549592	2253088
20375	1549648	2252982
20376	1549713	2252890
20377	1549786	2252810
20378	1549872	2252749
20379	1549974	2252710
20380	1550077	2252674
20381	1550151	2252594
20382	1550226	2252517
20383	1550303	2252443
20384	1550389	2252380
20385	1550464	2252303
20386	1550539	2252225
20387	1550617	2252153
20388	1550699	2252085
20389	1550776	2252010
20390	1550856	2251939
20391	1550949	2251888
20392	1551034	2251825
20393	1551121	2251764
20394	1551205	2251701
20395	1551291	2251639
20396	1551365	2251560
20397	1551432	2251470
20398	1551514	2251403
20399	1551596	2251335
20400	1551692	2251289
20401	1551781	2251231
20402	1551868	2251172
20403	1551955	2251110
20404	1552051	2251064
20405	1552141	2251008
20406	1552231	2250952
20407	1552331	2250910
20408	1552436	2250877
20409	1552537	2250837
20410	1552629	2250784
20411	1552719	2250727
20412	1552816	2250682
20413	1552908	2250630
20414	1552990	2250561
20415	1553071	2250492
20416	1553152	2250424
20417	1553228	2250348
20418	1553306	2250275
20419	1553383	2250199
20420	1553463	2250129
20421	1553534	2250046
20422	1553620	2249984
20423	1553711	2249930
