iter	Logloss
31121	0.1720877721
31122	0.1720871907
31123	0.1720867945
31124	0.1720862594
31125	0.172085924
31126	0.1720853453
31127	0.1720838644
31128	0.1720836805
31129	0.1720831858
31130	0.1720821419
31131	0.172081554
31132	0.1720815281
31133	0.1720808713
31134	0.1720805392
31135	0.172080059
31136	0.1720797748
31137	0.1720794948
31138	0.1720791842
31139	0.1720765938
31140	0.1720761343
31141	0.1720757461
31142	0.1720755774
31143	0.1720751689
31144	0.1720745609
31145	0.1720741297
31146	0.1720740916
31147	0.1720737113
31148	0.1720727406
31149	0.1720715202
31150	0.1720712894
31151	0.1720707979
31152	0.1720707505
31153	0.1720695581
31154	0.1720685412
31155	0.1720673926
31156	0.1720659029
31157	0.1720656581
31158	0.1720642625
31159	0.172063325
31160	0.1720612525
31161	0.1720601882
31162	0.1720591007
31163	0.1720575053
31164	0.1720572963
31165	0.1720564323
31166	0.1720553884
31167	0.1720551605
31168	0.1720549921
31169	0.172054342
31170	0.1720536506
31171	0.1720530413
31172	0.1720524023
31173	0.1720509263
31174	0.1720500956
31175	0.1720496309
31176	0.1720487028
31177	0.1720465872
31178	0.1720463541
31179	0.1720462612
31180	0.1720461374
31181	0.1720460672
31182	0.17204594
31183	0.1720450719
31184	0.1720447902
31185	0.1720432439
31186	0.1720420378
31187	0.1720410554
31188	0.1720399478
31189	0.1720397611
31190	0.1720384463
31191	0.172038051
31192	0.1720377618
31193	0.1720372684
31194	0.1720370586
31195	0.1720367754
31196	0.1720359831
31197	0.1720356507
31198	0.1720352093
31199	0.1720346339
31200	0.172034042
31201	0.1720336521
31202	0.1720333053
31203	0.1720329468
31204	0.1720317167
31205	0.1720299363
31206	0.1720290944
31207	0.172028996
31208	0.1720285042
31209	0.1720283294
31210	0.1720275694
31211	0.1720260436
31212	0.172025508
31213	0.1720254168
31214	0.1720250424
31215	0.1720233908
31216	0.172020038
31217	0.1720197876
31218	0.1720188081
31219	0.1720184824
31220	0.1720180172
31221	0.1720167918
31222	0.1720164323
31223	0.1720157317
31224	0.1720146479
31225	0.1720141484
31226	0.1720134568
31227	0.1720118639
31228	0.1720111628
31229	0.1720099382
31230	0.1720093273
31231	0.1720091898
31232	0.1720072913
31233	0.1720055039
31234	0.1720047946
31235	0.1720045902
31236	0.1720032635
31237	0.1720030612
31238	0.1720023921
31239	0.1720013035
31240	0.1720011243
31241	0.1720006746
31242	0.1720006302
31243	0.1719998728
31244	0.171998785
31245	0.1719982594
31246	0.1719976567
31247	0.1719969129
31248	0.1719968457
31249	0.1719954486
31250	0.1719950972
31251	0.171994678
31252	0.1719932358
31253	0.1719918939
31254	0.1719912798
31255	0.1719911465
31256	0.1719908881
31257	0.171989922
31258	0.1719881969
31259	0.1719875347
31260	0.1719870642
31261	0.171986389
31262	0.1719862048
31263	0.1719853031
31264	0.1719846242
31265	0.1719843545
31266	0.1719825433
31267	0.1719813566
31268	0.1719805116
31269	0.1719800155
31270	0.1719779465
31271	0.171977831
31272	0.1719775511
31273	0.1719772603
31274	0.1719766676
31275	0.1719748876
31276	0.1719736677
31277	0.171973223
31278	0.1719723363
31279	0.1719713502
31280	0.17197044
31281	0.1719698973
31282	0.1719697004
31283	0.1719690836
31284	0.1719681168
31285	0.171967801
31286	0.1719662801
31287	0.1719655932
31288	0.1719650601
31289	0.1719641045
31290	0.171963829
31291	0.1719624339
31292	0.1719623072
31293	0.1719619075
31294	0.1719612565
31295	0.1719604398
31296	0.1719596596
31297	0.1719582514
31298	0.1719576751
31299	0.1719568434
31300	0.1719549702
31301	0.171954494
31302	0.1719541012
31303	0.1719535252
31304	0.1719529107
31305	0.1719527362
31306	0.1719520009
31307	0.1719506417
31308	0.1719499122
31309	0.1719495581
31310	0.171949076
31311	0.1719486484
31312	0.1719484881
31313	0.1719469547
31314	0.1719459686
31315	0.171945099
31316	0.171944168
31317	0.1719431097
31318	0.1719421863
31319	0.1719419349
31320	0.1719410637
31321	0.1719407681
31322	0.171940256
31323	0.1719401128
31324	0.1719384939
31325	0.171937781
31326	0.1719371741
31327	0.1719370446
31328	0.1719364155
31329	0.1719362841
31330	0.1719355454
31331	0.1719346701
31332	0.171933593
31333	0.17193297
31334	0.1719318156
31335	0.1719306248
31336	0.1719294273
31337	0.171928054
31338	0.1719274894
31339	0.1719271108
31340	0.1719267608
31341	0.1719260335
31342	0.1719255703
31343	0.1719250301
31344	0.1719246149
31345	0.1719237967
31346	0.1719234892
31347	0.1719226529
31348	0.1719225242
31349	0.171922348
31350	0.171921866
31351	0.171921654
31352	0.1719206425
31353	0.1719193014
31354	0.1719187021
31355	0.1719177433
31356	0.171917356
31357	0.1719169944
31358	0.1719167779
31359	0.1719164673
31360	0.1719161872
31361	0.1719149232
31362	0.1719147039
31363	0.1719136374
31364	0.1719132821
31365	0.1719132117
31366	0.1719128008
31367	0.1719126036
31368	0.1719124294
31369	0.1719122252
31370	0.1719119712
31371	0.1719112566
31372	0.1719094311
31373	0.1719086024
31374	0.1719068336
31375	0.1719066935
31376	0.1719057636
31377	0.1719045199
31378	0.1719041652
31379	0.171904053
31380	0.1719037267
31381	0.1719028449
31382	0.171902549
31383	0.1719020864
31384	0.1719013883
31385	0.1719010675
31386	0.1719003477
31387	0.1718996626
31388	0.1718986887
31389	0.171898478
31390	0.1718983208
31391	0.1718971554
31392	0.1718964607
31393	0.1718962016
31394	0.1718950474
31395	0.1718947952
31396	0.1718939676
31397	0.17189352
31398	0.1718928546
31399	0.1718915195
31400	0.1718907293
31401	0.1718898617
31402	0.1718896213
31403	0.1718883782
31404	0.1718874917
31405	0.1718869842
31406	0.1718853278
31407	0.1718844662
31408	0.1718838528
31409	0.1718818021
31410	0.1718816257
31411	0.1718796083
31412	0.171879052
31413	0.1718781645
31414	0.1718776967
31415	0.1718762219
31416	0.1718756718
31417	0.1718749925
31418	0.1718742763
31419	0.1718733834
31420	0.171871153
31421	0.1718707873
31422	0.1718702695
31423	0.1718693806
31424	0.1718688513
31425	0.1718685429
31426	0.1718679393
31427	0.1718675965
31428	0.1718665959
31429	0.1718662709
31430	0.1718654301
31431	0.1718650929
31432	0.1718649612
31433	0.1718643692
31434	0.1718639471
31435	0.1718635962
31436	0.1718632704
31437	0.1718628343
31438	0.1718624018
31439	0.1718612271
31440	0.1718607714
31441	0.1718599961
31442	0.1718594636
31443	0.1718587555
31444	0.171857919
31445	0.1718577604
31446	0.1718559042
31447	0.1718551125
31448	0.1718537474
31449	0.1718518795
31450	0.1718505863
31451	0.1718503467
31452	0.1718498188
31453	0.1718489634
31454	0.1718481855
31455	0.1718460877
31456	0.1718459545
31457	0.1718455688
31458	0.1718452821
31459	0.1718443998
31460	0.171843797
31461	0.1718434644
31462	0.1718413579
31463	0.1718406444
31464	0.1718397951
31465	0.1718395638
31466	0.171839437
31467	0.1718387672
31468	0.1718384913
31469	0.1718380518
31470	0.1718362054
31471	0.171835787
31472	0.1718347029
31473	0.1718346059
31474	0.1718344662
31475	0.1718342906
31476	0.1718324122
31477	0.1718322198
31478	0.1718316711
31479	0.1718306295
31480	0.1718296244
31481	0.1718284595
31482	0.1718276826
31483	0.1718271767
31484	0.1718259892
31485	0.1718253197
31486	0.1718247687
31487	0.1718240488
31488	0.1718232608
31489	0.1718218769
31490	0.1718212409
31491	0.171820412
31492	0.1718202792
31493	0.1718196368
31494	0.1718194639
31495	0.1718190104
31496	0.1718181943
31497	0.1718176594
31498	0.1718171203
31499	0.1718168844
31500	0.1718167725
31501	0.1718166385
31502	0.1718162001
31503	0.171816041
31504	0.1718153028
31505	0.1718131333
31506	0.1718128301
31507	0.1718124194
31508	0.1718123691
31509	0.1718118065
31510	0.1718110678
31511	0.1718107195
31512	0.1718105796
31513	0.1718098729
31514	0.1718083288
31515	0.1718075647
31516	0.1718066298
31517	0.1718060786
31518	0.17180556
31519	0.1718052472
31520	0.1718040037
31521	0.1718036354
31522	0.1718028529
31523	0.1718024928
31524	0.1718022235
31525	0.1718009943
31526	0.1718006112
31527	0.1717990926
31528	0.171798794
31529	0.1717979875
31530	0.1717972847
31531	0.1717970488
31532	0.1717966852
31533	0.1717964122
31534	0.171796188
31535	0.1717943751
31536	0.1717939568
31537	0.1717928931
31538	0.1717921833
31539	0.1717917051
31540	0.1717907198
31541	0.1717904726
31542	0.1717903175
31543	0.171789502
31544	0.1717890013
31545	0.1717880624
31546	0.1717878836
31547	0.1717873972
31548	0.1717871916
31549	0.171786494
31550	0.1717863119
31551	0.1717847529
31552	0.1717838124
31553	0.1717829749
31554	0.1717824335
31555	0.1717815835
31556	0.171780862
31557	0.171780633
31558	0.1717793919
31559	0.1717792024
31560	0.1717787549
31561	0.1717784635
31562	0.1717774054
31563	0.1717765523
31564	0.1717760003
31565	0.1717754184
31566	0.1717753036
31567	0.1717745602
31568	0.1717740057
31569	0.171772757
31570	0.1717720721
31571	0.1717713008
31572	0.1717695496
31573	0.171767784
31574	0.17176769
31575	0.1717676258
31576	0.1717671682
31577	0.1717667592
31578	0.1717657061
31579	0.1717635043
31580	0.171763278
31581	0.1717625569
31582	0.1717622669
31583	0.171761382
31584	0.1717610957
31585	0.171760945
31586	0.1717597757
31587	0.1717594274
31588	0.1717580723
31589	0.1717578844
31590	0.1717577599
31591	0.1717574587
31592	0.1717561043
31593	0.1717560885
31594	0.1717543881
31595	0.1717535627
31596	0.1717518346
31597	0.1717517214
31598	0.1717511484
31599	0.1717500179
31600	0.1717493203
31601	0.1717488486
31602	0.1717475913
31603	0.1717470496
31604	0.1717465378
31605	0.1717452182
31606	0.1717444396
31607	0.1717433633
31608	0.1717427765
31609	0.1717420927
31610	0.1717416344
31611	0.171741232
31612	0.1717404027
31613	0.1717386631
31614	0.1717380933
31615	0.1717376101
31616	0.1717372567
31617	0.171736047
31618	0.1717356568
31619	0.1717345493
31620	0.1717334866
31621	0.1717333519
31622	0.1717332423
31623	0.1717328305
31624	0.1717326904
31625	0.171731599
31626	0.171731058
31627	0.1717306186
31628	0.1717283848
31629	0.1717280926
31630	0.1717275946
31631	0.1717270587
31632	0.1717261211
31633	0.1717256081
31634	0.1717252846
31635	0.1717246023
31636	0.1717232567
31637	0.1717228842
31638	0.171721455
31639	0.1717205915
31640	0.1717203266
31641	0.1717199097
31642	0.1717197171
31643	0.1717190097
31644	0.1717173411
31645	0.1717168352
31646	0.1717157825
31647	0.1717143822
31648	0.1717140601
31649	0.1717130264
31650	0.1717128071
31651	0.1717115363
31652	0.1717103273
31653	0.1717097474
31654	0.1717090955
31655	0.1717089272
31656	0.1717083581
31657	0.1717081074
31658	0.1717079379
31659	0.1717076375
31660	0.1717070551
31661	0.1717068995
31662	0.1717056456
31663	0.1717052825
31664	0.1717049858
31665	0.1717044309
31666	0.1717040943
31667	0.1717034086
31668	0.1717031689
31669	0.1717020268
31670	0.1717002136
31671	0.1716999291
31672	0.1716996027
31673	0.1716988695
31674	0.1716982025
31675	0.1716976346
31676	0.1716973207
31677	0.1716969247
31678	0.171696798
31679	0.1716962093
31680	0.1716951404
31681	0.1716946368
31682	0.1716930341
31683	0.17169266
31684	0.1716917403
31685	0.1716908847
31686	0.1716896717
31687	0.1716889201
31688	0.1716882969
31689	0.1716872096
31690	0.1716866173
31691	0.1716858096
31692	0.1716856628
31693	0.1716840467
31694	0.1716834719
31695	0.1716826106
31696	0.1716821954
31697	0.1716812568
31698	0.1716793887
31699	0.1716784454
31700	0.1716772937
31701	0.1716761072
31702	0.1716756848
31703	0.1716755645
31704	0.1716738493
31705	0.1716727636
31706	0.171671801
31707	0.1716715057
31708	0.1716706141
31709	0.1716703345
31710	0.1716699849
31711	0.1716686224
31712	0.1716683942
31713	0.1716677915
31714	0.171667321
31715	0.1716670812
31716	0.1716644209
31717	0.171662842
31718	0.1716627214
31719	0.171662482
31720	0.1716618462
31721	0.17166156
31722	0.1716610988
31723	0.1716608994
31724	0.1716599714
31725	0.1716596992
31726	0.171658582
31727	0.171658013
31728	0.1716567986
31729	0.1716564774
31730	0.1716561547
31731	0.1716555505
31732	0.1716551518
31733	0.171654271
31734	0.1716524926
31735	0.1716512781
31736	0.1716509724
31737	0.1716507195
31738	0.1716505759
31739	0.171650056
31740	0.17164847
31741	0.1716475307
31742	0.1716461752
31743	0.1716453489
31744	0.1716450326
31745	0.171644595
31746	0.1716439854
31747	0.1716430122
31748	0.1716416631
31749	0.1716408021
31750	0.1716407608
31751	0.1716404407
31752	0.1716403775
31753	0.1716399843
31754	0.1716395326
31755	0.171638393
31756	0.1716380847
31757	0.1716375269
31758	0.171637259
31759	0.1716368586
31760	0.1716366295
31761	0.1716363706
31762	0.1716348065
31763	0.1716341779
31764	0.1716329404
31765	0.1716324522
31766	0.1716322161
31767	0.1716302453
31768	0.1716288696
31769	0.1716269817
31770	0.1716265393
31771	0.1716257221
31772	0.1716236541
31773	0.1716230126
31774	0.1716226666
31775	0.171621953
31776	0.1716215333
31777	0.1716205168
31778	0.1716198338
31779	0.1716194
31780	0.1716176716
31781	0.1716158353
31782	0.171615742
31783	0.1716150627
31784	0.1716142899
31785	0.1716138721
31786	0.1716124425
31787	0.1716122
31788	0.1716111506
31789	0.1716107586
31790	0.1716106665
31791	0.1716105757
31792	0.1716099417
31793	0.1716095533
31794	0.1716087489
31795	0.1716085673
31796	0.1716083097
31797	0.1716072545
31798	0.1716060698
31799	0.1716053904
31800	0.1716050064
31801	0.1716049426
31802	0.1716047926
31803	0.1716039377
31804	0.1716029869
31805	0.1716016371
31806	0.1716015569
31807	0.1716008863
31808	0.1716003749
31809	0.1715983738
31810	0.1715970038
31811	0.1715964257
31812	0.1715956688
31813	0.1715948419
31814	0.1715941892
31815	0.1715935276
31816	0.1715928534
31817	0.1715922782
31818	0.1715921488
31819	0.1715921488
31820	0.1715919006
31821	0.1715899104
31822	0.1715897187
31823	0.1715882042
31824	0.1715873356
31825	0.1715869203
31826	0.1715859414
31827	0.1715856019
31828	0.1715849363
31829	0.1715842946
31830	0.1715834236
31831	0.1715810209
31832	0.1715781708
31833	0.1715777756
31834	0.171576492
31835	0.1715763368
31836	0.1715758382
31837	0.1715754116
31838	0.1715753102
31839	0.1715747211
31840	0.1715740528
31841	0.1715738743
31842	0.1715731568
31843	0.1715726544
31844	0.1715723195
31845	0.1715707045
31846	0.171569797
31847	0.1715696182
31848	0.1715692173
31849	0.1715680802
31850	0.171567814
31851	0.1715669836
31852	0.1715655307
31853	0.1715652858
31854	0.1715647152
31855	0.1715640063
31856	0.171562156
31857	0.1715620645
31858	0.1715607374
31859	0.1715605177
31860	0.1715602229
31861	0.1715594402
31862	0.1715589143
31863	0.1715584199
31864	0.1715580076
31865	0.1715570075
31866	0.1715553887
31867	0.171554693
31868	0.1715545668
31869	0.1715543823
31870	0.1715539918
31871	0.1715533618
31872	0.1715529199
31873	0.1715520424
31874	0.171550933
31875	0.171550359
31876	0.1715499839
31877	0.171549017
31878	0.1715483773
31879	0.1715474647
31880	0.1715465127
31881	0.1715444731
31882	0.1715436771
31883	0.1715436162
31884	0.1715431318
31885	0.1715427113
31886	0.1715414087
31887	0.1715402399
31888	0.171538428
31889	0.1715383085
31890	0.1715373655
31891	0.1715367961
31892	0.1715356879
31893	0.1715338173
31894	0.1715335756
31895	0.1715332865
31896	0.1715316106
31897	0.1715308837
31898	0.17153011
31899	0.1715298458
31900	0.1715285783
31901	0.1715281448
31902	0.171527658
31903	0.1715269799
31904	0.171526243
31905	0.1715257259
31906	0.1715251147
31907	0.1715248328
31908	0.1715248326
31909	0.1715247884
31910	0.1715246486
31911	0.1715231602
31912	0.171522381
31913	0.1715219603
31914	0.1715216281
31915	0.1715209497
31916	0.1715188211
31917	0.1715174822
31918	0.1715164404
31919	0.1715162066
31920	0.1715152982
31921	0.1715149572
31922	0.1715142382
31923	0.1715132683
31924	0.1715131197
31925	0.1715129919
31926	0.1715123383
31927	0.1715119271
31928	0.1715115261
31929	0.1715100537
31930	0.171509696
31931	0.1715093756
31932	0.1715086473
31933	0.171507183
31934	0.1715067768
31935	0.1715062197
31936	0.1715058528
31937	0.171505621
31938	0.1715041818
31939	0.1715038504
31940	0.1715017686
31941	0.1715010073
31942	0.1715005733
31943	0.171499629
31944	0.171498475
31945	0.1714975944
31946	0.171497176
31947	0.171496921
31948	0.1714964903
31949	0.1714959352
31950	0.1714958808
31951	0.1714945291
31952	0.1714923829
31953	0.1714913084
31954	0.1714909228
31955	0.1714906637
31956	0.1714900111
31957	0.1714897208
31958	0.1714889764
31959	0.1714886047
31960	0.171487928
31961	0.1714861137
31962	0.1714856735
31963	0.1714852974
31964	0.1714848378
31965	0.1714835611
31966	0.1714834096
31967	0.171482211
31968	0.1714809488
31969	0.1714806989
31970	0.1714800838
31971	0.1714785004
31972	0.1714779144
31973	0.1714759421
31974	0.1714742942
31975	0.1714738802
31976	0.1714738266
31977	0.171473031
31978	0.1714724313
31979	0.1714719625
31980	0.1714717192
31981	0.1714709366
31982	0.1714708023
31983	0.1714703279
31984	0.1714694799
31985	0.171469145
31986	0.1714665383
31987	0.1714659085
31988	0.171465626
31989	0.1714649026
31990	0.1714646144
31991	0.1714624226
31992	0.1714612157
31993	0.171459275
31994	0.1714581229
31995	0.171457462
31996	0.1714572412
31997	0.1714562623
31998	0.1714553548
31999	0.1714550701
32000	0.1714545522
32001	0.1714539251
32002	0.1714523923
32003	0.1714508816
32004	0.1714507003
32005	0.1714505766
32006	0.1714497983
32007	0.1714495242
32008	0.1714489468
32009	0.1714459681
32010	0.1714457554
32011	0.1714454519
32012	0.1714443236
32013	0.1714438969
32014	0.1714434895
32015	0.171442706
32016	0.1714423492
32017	0.171440795
32018	0.171440155
32019	0.1714391391
32020	0.1714387923
32021	0.1714377809
32022	0.1714369169
32023	0.1714365177
32024	0.1714343585
32025	0.171434179
32026	0.1714323547
32027	0.1714318018
32028	0.171431568
32029	0.1714313444
32030	0.1714306634
32031	0.1714303766
32032	0.1714297921
32033	0.1714296077
32034	0.1714288961
32035	0.1714283716
32036	0.1714272294
32037	0.1714263755
32038	0.1714257766
32039	0.1714246958
32040	0.1714243241
32041	0.1714230715
32042	0.1714228233
32043	0.1714219452
32044	0.1714206341
32045	0.1714189307
32046	0.1714186254
32047	0.1714183759
32048	0.1714182418
32049	0.1714181071
32050	0.1714167341
32051	0.1714161133
32052	0.1714152418
32053	0.1714143211
32054	0.1714135946
32055	0.171411432
32056	0.1714112518
32057	0.1714110396
32058	0.1714103235
32059	0.1714083947
32060	0.1714079633
32061	0.171407014
32062	0.1714056553
32063	0.1714049144
32064	0.1714039262
32065	0.1714036116
32066	0.1714033702
32067	0.1714020245
32068	0.1714019155
32069	0.1714017461
32070	0.1714009535
32071	0.1714004806
32072	0.1713998475
32073	0.1713989
32074	0.1713984386
32075	0.1713977743
32076	0.1713965583
32077	0.1713951594
32078	0.1713933159
32079	0.1713918927
32080	0.1713911685
32081	0.171389484
32082	0.17138936
32083	0.17138915
32084	0.1713888513
32085	0.1713887061
32086	0.1713878873
32087	0.1713878385
32088	0.1713861094
32089	0.1713860254
32090	0.1713851743
32091	0.1713843959
32092	0.1713835569
32093	0.1713829898
32094	0.1713828369
32095	0.1713810919
32096	0.1713808736
32097	0.1713801352
32098	0.1713794369
32099	0.1713784491
32100	0.1713784348
32101	0.1713782768
32102	0.1713777723
32103	0.1713768827
32104	0.1713760227
32105	0.1713744751
32106	0.1713740896
32107	0.1713736372
32108	0.1713730947
32109	0.1713725695
32110	0.1713718077
32111	0.1713712539
32112	0.171371167
32113	0.1713707958
32114	0.1713706403
32115	0.1713703239
32116	0.1713687875
32117	0.1713687393
32118	0.1713684342
32119	0.1713680458
32120	0.1713673077
32121	0.1713659042
32122	0.1713649491
32123	0.1713644585
32124	0.1713644395
32125	0.1713641504
32126	0.1713641249
32127	0.1713625002
32128	0.1713616122
32129	0.17136125
32130	0.1713605556
32131	0.1713598238
32132	0.1713588075
32133	0.1713572234
32134	0.1713567077
32135	0.1713553242
32136	0.1713544388
32137	0.1713539354
32138	0.1713525148
32139	0.1713524511
32140	0.1713519929
32141	0.1713503854
32142	0.1713485715
32143	0.1713475741
32144	0.1713471718
32145	0.1713445813
32146	0.1713436724
32147	0.1713430015
32148	0.1713427852
32149	0.1713422545
32150	0.1713415544
32151	0.1713403468
32152	0.1713400967
32153	0.1713392108
32154	0.1713377702
32155	0.1713363711
32156	0.1713353264
32157	0.171335103
32158	0.1713345073
32159	0.1713331509
32160	0.1713325186
32161	0.1713321187
32162	0.1713317892
32163	0.1713311588
32164	0.1713304378
32165	0.1713302859
32166	0.1713275329
32167	0.1713268048
32168	0.171326368
32169	0.1713252121
32170	0.1713244755
32171	0.1713231239
32172	0.1713226958
32173	0.1713225285
32174	0.1713216356
32175	0.1713210921
32176	0.1713199521
32177	0.1713162995
32178	0.171315959
32179	0.1713156966
32180	0.1713150028
32181	0.171314913
32182	0.1713142122
32183	0.1713134932
32184	0.1713129146
32185	0.1713114743
32186	0.1713104906
32187	0.171309657
32188	0.1713088485
32189	0.1713082901
32190	0.1713077163
32191	0.1713075058
32192	0.1713073412
32193	0.1713070261
32194	0.1713055903
32195	0.1713051423
32196	0.1713047044
32197	0.1713043543
32198	0.1713039854
32199	0.1713031325
32200	0.1713028019
32201	0.1713011792
32202	0.1712994932
32203	0.1712986244
32204	0.1712968293
32205	0.1712967034
32206	0.1712962315
32207	0.1712959329
32208	0.17129565
32209	0.1712948106
32210	0.1712946068
32211	0.1712934805
32212	0.1712933336
32213	0.171292857
32214	0.1712919836
32215	0.1712917212
32216	0.1712914653
32217	0.1712911467
32218	0.1712909853
32219	0.1712905248
32220	0.1712901434
32221	0.1712875865
32222	0.1712872447
32223	0.1712869939
32224	0.1712863696
32225	0.1712859833
32226	0.1712852815
32227	0.171284731
32228	0.1712837071
32229	0.1712828953
32230	0.1712806565
32231	0.1712802255
32232	0.1712793022
32233	0.1712786085
32234	0.1712783215
32235	0.1712780464
32236	0.1712756496
32237	0.1712742593
32238	0.1712733433
32239	0.1712729705
32240	0.1712725793
32241	0.1712721152
32242	0.1712708184
32243	0.1712694572
32244	0.1712684565
32245	0.1712676528
32246	0.1712668547
32247	0.1712661826
32248	0.171266114
32249	0.1712656132
32250	0.1712655116
32251	0.1712642001
32252	0.1712637732
32253	0.1712624728
32254	0.1712622477
32255	0.1712613349
32256	0.1712607196
32257	0.1712604907
32258	0.1712601408
32259	0.171259602
32260	0.1712587996
32261	0.1712584522
32262	0.1712577809
32263	0.1712564299
32264	0.1712547658
32265	0.1712544393
32266	0.1712541681
32267	0.1712538669
32268	0.1712533671
32269	0.1712528558
32270	0.1712526579
32271	0.1712520447
32272	0.1712491763
32273	0.1712488933
32274	0.1712477299
32275	0.171247529
32276	0.1712451874
32277	0.1712447431
32278	0.1712445538
32279	0.1712440515
32280	0.1712432296
32281	0.1712425716
32282	0.1712419901
32283	0.1712408727
32284	0.1712400747
32285	0.1712399045
32286	0.1712395036
32287	0.1712388944
32288	0.1712384034
32289	0.1712380044
32290	0.1712376995
32291	0.1712368778
32292	0.1712364552
32293	0.1712362782
32294	0.1712353063
32295	0.1712348312
32296	0.171234603
32297	0.1712334832
32298	0.1712322371
32299	0.1712306202
32300	0.1712296709
32301	0.1712286798
32302	0.1712285911
32303	0.1712271475
32304	0.1712266699
32305	0.1712254682
32306	0.171224448
32307	0.1712237782
32308	0.1712231842
32309	0.1712219262
32310	0.1712216621
32311	0.1712206428
32312	0.1712196529
32313	0.1712193205
32314	0.1712182393
32315	0.1712175392
32316	0.1712175283
32317	0.1712157411
32318	0.1712147938
32319	0.1712136465
32320	0.1712133941
32321	0.171213304
32322	0.1712122354
32323	0.1712112551
32324	0.1712107709
32325	0.1712102992
32326	0.1712099725
32327	0.1712090145
32328	0.1712089092
32329	0.1712087826
32330	0.1712083967
32331	0.1712070046
32332	0.1712069148
32333	0.1712067257
32334	0.1712062091
32335	0.1712054581
32336	0.1712051785
32337	0.1712044484
32338	0.171203958
32339	0.1712038001
32340	0.1712033953
32341	0.1712025146
32342	0.1712020426
32343	0.1712009356
32344	0.171198797
32345	0.1711985126
32346	0.1711980271
32347	0.1711975198
32348	0.1711969572
32349	0.1711959726
32350	0.1711946424
32351	0.1711943588
32352	0.1711940286
32353	0.1711934916
32354	0.1711928974
32355	0.1711920914
32356	0.1711908699
32357	0.1711900498
32358	0.1711893724
32359	0.171188368
32360	0.1711873247
32361	0.1711870189
32362	0.1711864912
32363	0.1711859744
32364	0.1711854076
32365	0.171185266
32366	0.1711838922
32367	0.1711830339
32368	0.1711829188
32369	0.1711825968
32370	0.1711822227
32371	0.1711814447
32372	0.1711810097
32373	0.1711801038
32374	0.1711797043
32375	0.1711785976
32376	0.1711785165
32377	0.1711778685
32378	0.171177223
32379	0.1711765016
32380	0.1711752738
32381	0.1711747547
32382	0.1711733034
32383	0.1711729364
32384	0.171172263
32385	0.171170168
32386	0.1711696838
32387	0.1711681251
32388	0.1711676639
32389	0.1711666105
32390	0.1711638042
32391	0.1711618798
32392	0.1711612338
32393	0.1711602194
32394	0.1711594012
32395	0.1711590726
32396	0.171158719
32397	0.1711580719
32398	0.1711578382
32399	0.1711577701
32400	0.1711570751
32401	0.1711566278
32402	0.1711562635
32403	0.1711559911
32404	0.1711539454
32405	0.1711536988
32406	0.1711531902
32407	0.1711520835
32408	0.1711504534
32409	0.1711501481
32410	0.1711487025
32411	0.1711482497
32412	0.1711480374
32413	0.1711475772
32414	0.1711459897
32415	0.1711457296
32416	0.1711455855
32417	0.1711437817
32418	0.1711436788
32419	0.1711427909
32420	0.1711422087
32421	0.1711416148
32422	0.1711400315
32423	0.1711397749
32424	0.1711396902
32425	0.1711386856
32426	0.1711383446
32427	0.1711360785
32428	0.1711358269
32429	0.1711356636
32430	0.1711352399
32431	0.1711347266
32432	0.1711344857
32433	0.1711340211
32434	0.1711326854
32435	0.1711322799
32436	0.1711320284
32437	0.1711298214
32438	0.1711293917
32439	0.1711292452
32440	0.1711288724
32441	0.1711280785
32442	0.1711275335
32443	0.1711272444
32444	0.1711271456
32445	0.1711260253
32446	0.1711258792
32447	0.1711253868
32448	0.1711242554
32449	0.171123821
32450	0.1711235057
32451	0.1711232949
32452	0.1711229898
32453	0.1711227206
32454	0.1711213321
32455	0.1711212149
32456	0.1711206279
32457	0.1711201663
32458	0.1711196699
32459	0.1711192355
32460	0.1711182124
32461	0.1711178485
32462	0.1711171615
32463	0.1711164065
32464	0.1711154136
32465	0.1711150757
32466	0.1711144237
32467	0.171113845
32468	0.1711136024
32469	0.1711127039
32470	0.1711121535
32471	0.1711115826
32472	0.1711113273
32473	0.1711108361
32474	0.1711101103
32475	0.1711094554
32476	0.1711094554
32477	0.171108961
32478	0.1711086567
32479	0.1711084032
32480	0.1711072608
32481	0.1711065623
32482	0.1711059589
32483	0.1711052459
32484	0.171104806
32485	0.1711042987
32486	0.1711041928
32487	0.171103433
32488	0.1711019525
32489	0.1710996175
32490	0.1710990242
32491	0.171098309
32492	0.1710980861
32493	0.1710975553
32494	0.1710969801
32495	0.1710961998
32496	0.1710951079
32497	0.1710947214
32498	0.171093839
32499	0.1710922253
32500	0.1710914348
32501	0.1710910813
32502	0.1710906577
32503	0.1710899753
32504	0.1710894336
32505	0.1710884577
32506	0.1710869965
32507	0.171086499
32508	0.171085354
32509	0.1710842406
32510	0.1710839095
32511	0.1710831097
32512	0.1710825868
32513	0.1710823316
32514	0.1710807992
32515	0.1710805321
32516	0.1710787239
32517	0.171076983
32518	0.1710765858
32519	0.171076458
32520	0.1710764092
32521	0.1710757263
32522	0.1710742687
32523	0.1710715969
32524	0.1710713173
32525	0.1710705188
32526	0.1710699675
32527	0.1710685962
32528	0.1710675878
32529	0.1710669765
32530	0.1710659949
32531	0.1710653304
32532	0.1710648517
32533	0.1710645622
32534	0.1710627301
